text,target,category,polarity,from,to
"Это не реклама этого заведения и не какой нибудь пиар, так как не имею никакого отношения к этому заведению.",заведения~,RESTAURANT#GENERAL~,positive~,21~,30~
Просто давно хотелось сказать СПАСИБО!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Хочется, чтобы вы располагались ближе к центру или в самом центре, так как живу уже в центре.",NULL~,LOCATION#GENERAL~,neutral~,0~,0~
Пожелание: оставайтесь на том же уровне!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Случайный отзыв.,,,,,
"Случайный, потому что были единственный раз.",,,,,
"Зашли не большой компанией 5 февраля, вечером.",,,,,
"Встречают, провожают всем составом.",NULL~,SERVICE#GENERAL~,positive~,0~,0~
"Улыбаются, предлагают попробовать все, что есть в меню.",NULL~,SERVICE#GENERAL~,positive~,0~,0~
"Ты уже съел один десерт, ну и что, возьми еще один.",,,,,
Доброжелательны до предела.,NULL~,SERVICE#GENERAL~,positive~,0~,0~
"Рассказывают по составу блюд, советуют, одним словом : приятны в общении.",NULL~,SERVICE#GENERAL~,positive~,0~,0~
"Приносят,уносят, сервируют, не придерешься, и это почти при полной заполненности зала.",NULL~,SERVICE#GENERAL~,positive~,0~,0~
"Из небольших недостатков стоит отметить , долго ждали блюда, но обслуживающая нас официантка, сгладила все углы.",официантка~,SERVICE#GENERAL~,neutral~,82~,92~
"Как итог вечер удался, спасибо Поленте.",Поленте~,RESTAURANT#GENERAL~,positive~,31~,38~
Недавно посетила ресторан по рекомендации друзей.,ресторан~,RESTAURANT#GENERAL~,positive~,17~,25~
"Интересное меню, особенно порадовало соотношение цена-качество.",NULL~меню~,RESTAURANT#PRICES~FOOD#STYLE_OPTIONS~,positive~positive~,0~11~,0~15~
"Понравился суп в хлебе, нигде такого не пробовала, очень необычно и вкусно.",суп в хлебе~,FOOD#QUALITY~,positive~,11~,22~
"Приятный интерьер, улыбчивый персонал, уютная атмосфера.",интерьер~персонал~атмосфера~,AMBIENCE#GENERAL~SERVICE#GENERAL~AMBIENCE#GENERAL~,positive~positive~positive~,9~29~46~,17~37~55~
Кроме того в одном из залов есть детский уголок!,детский уголок~,RESTAURANT#MISCELLANEOUS~,positive~,33~,47~
"Так что это прекрасное место не только для тех, кто просто хочет вкусно и недорого покушать, но и для тех, кто желает выбраться отдохнуть всей семьей))).",NULL~место~место~,FOOD#QUALITY~RESTAURANT#GENERAL~RESTAURANT#PRICES~,positive~positive~positive~,0~23~23~,0~28~28~
