text,target,category,polarity,from,to
Si tienes cuidado con lo que pides puedes comer muy bien sin dejarte la cartera.,NULL~NULL~,FOOD#QUALITY~FOOD#PRICES~,positive~positive~,0~0~,0~0~
Del todo recomendable.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Posiblemente el restaurante con la mejor terraza de Barcelona, con vistas al mar y una comida estupenda.",terraza~comida~,AMBIENCE#GENERAL~FOOD#QUALITY~,positive~positive~,41~87~,48~93~
Servicio bueno pero poca simpatía.,Servicio~,SERVICE#GENERAL~,neutral~,0~,8~
Arroz muy bueno pero escasa ración.,Arroz~Arroz~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~,positive~negative~,0~0~,5~5~
Los vinos carísimos.,vinos~,DRINKS#PRICES~,negative~,4~,9~
Mesa interior sin vistas.,Mesa~,AMBIENCE#GENERAL~,negative~,0~,4~
No repetiremos.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
Somos clientes asiduos .segir que lo bordais GRACIAS .,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"restaurante de lujo autentico, con un pianista muy ameno que te hace pasar una cena romantica especialmente si vas acompañado de alguien especial.",restaurante~pianista~,RESTAURANT#GENERAL~AMBIENCE#GENERAL~,positive~positive~,0~38~,11~46~
muy buena paella,paella~,FOOD#QUALITY~,positive~,10~,16~
Un valor seguro para comer.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Toda la comida muy buena y un servicio al mismo nivel.,comida~servicio~,FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~,8~30~,14~38~
"La paella, una de las mejores de la ciudad.",paella~,FOOD#QUALITY~,positive~,3~,9~
Nos ha encantado.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Cenar en la terraza: fantastico, el servicio: excelente, la comida: fabulosa, el precio: bueno, pelín caro, pero vale la pena.",terraza~servicio~comida~NULL~,AMBIENCE#GENERAL~SERVICE#GENERAL~FOOD#QUALITY~RESTAURANT#PRICES~,positive~positive~positive~negative~,12~36~60~0~,19~44~66~0~
Repetiremos.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
<->No hay nada negativo.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
<+>La excelencia en el producto y la homogeneidad.,producto~,FOOD#QUALITY~,positive~,23~,31~
<+>este restaurante siempre es excelente.,restaurante~,RESTAURANT#GENERAL~,positive~,8~,19~
<+>Nunca falla.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
<+>Es un valor seguro.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Como siempre, no decepciona, magnificos pescados, atencion extraordinaria y vistas de Barcelona mientras almuerzas en la terraza muy bonitas",NULL~pescados~atencion~terraza~,RESTAURANT#GENERAL~FOOD#QUALITY~SERVICE#GENERAL~AMBIENCE#GENERAL~,positive~positive~positive~positive~,0~40~50~121~,0~48~58~128~
Una comida deliciosa.,comida~,FOOD#QUALITY~,positive~,4~,10~
Excelente arroz y buen trato.,arroz~trato~,FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~,10~23~,15~28~
La localizacion es muy buena.,localizacion~,LOCATION#GENERAL~,positive~,3~,15~
Si tienes oportunidad de comer en la terraza...un plus.,terraza~,AMBIENCE#GENERAL~,positive~,37~,44~
Gran clasico de la barceloneta con un servicio inmejorable!!!,servicio~,SERVICE#GENERAL~,positive~,38~,46~
Hay que repetir!!!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Excelente materia prima y fantástico marco en la terraza con vistas al Muelle de España.,materia prima~terraza~,FOOD#QUALITY~AMBIENCE#GENERAL~,positive~positive~,10~49~,23~56~
Servicio muy amable y profesional.,Servicio~,SERVICE#GENERAL~,positive~,0~,8~
No hay más que ver que siempre está a rebosar.,,,,,
"Sin dudarlo, volveremos!!!",NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Solicité en la reserva terraza y creo que estuve en una de las mejores mesas con terraza.,mesas~,AMBIENCE#GENERAL~,positive~,71~,76~
El servicio muy correcto tanto en atención como en educación.,servicio~,SERVICE#GENERAL~,positive~,3~,11~
Rapidez en la gestión del pedido y la calidad acorde al precio.,gestión del pedido~NULL~,SERVICE#GENERAL~FOOD#QUALITY~,positive~positive~,14~0~,32~0~
Quizás los postres y los vinos un poco caros.,postres~vinos~,FOOD#PRICES~DRINKS#PRICES~,negative~negative~,11~25~,18~30~
Zumo naranja 6€ me parece un poco exagerado.,Zumo naranja~,DRINKS#PRICES~,negative~,0~,12~
"comimos bien,sevicio amable,tardaron 2 plato mucho tiempo y no me gusto que aun quedando en la paella  y fideua mas racion,se la llevaron sin preguntar.",sevicio~NULL~NULL~NULL~,SERVICE#GENERAL~RESTAURANT#GENERAL~SERVICE#GENERAL~SERVICE#GENERAL~,positive~positive~negative~negative~,13~0~0~0~,20~0~0~0~
Solo puedo dar un 10 a su cocina de una calidad y frescura incomparable.,cocina~,FOOD#QUALITY~,positive~,26~,32~
la única pega o sorpresa fue a la hora del café ya que me sirvieron el mismo que en el Burger King.,café~,DRINKS#QUALITY~,negative~,43~,47~
por lo demás 10.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"El servicio y el local es muy aceptable,pero la relación calidad precio esta descompensada.se le tendría que explicar al cocinero,que el pulpo no se calienta en el microondas y menos si se le pone el pimentón y el aceite ya que se quema y reseca.",servicio~local~pulpo~,SERVICE#GENERAL~AMBIENCE#GENERAL~FOOD#QUALITY~,positive~positive~negative~,3~17~137~,11~22~142~
"El resto,pasable y sin mas pretensiones pero no valía el precio que nos cobraron.",NULL~,RESTAURANT#PRICES~,negative~,0~,0~
"muy buen servicio, incluido aparca coches, esta todo en el nivel de calidad excelente.",servicio~NULL~,SERVICE#GENERAL~FOOD#QUALITY~,positive~positive~,9~0~,17~0~
El servicio desconoce la carta que además baja la calidad que solía tener.,servicio~carta~,SERVICE#GENERAL~FOOD#QUALITY~,negative~negative~,3~25~,11~30~
Ubicación,,,,,
Estilo,,,,,
Excelente materia prima y muy buena elaboración.,materia prima~,FOOD#QUALITY~,positive~,10~,23~
Servicio atento.,Servicio~,SERVICE#GENERAL~,positive~,0~,8~
Los platos servidos en su justo momento.,platos~,SERVICE#GENERAL~,positive~,4~,10~
Buena cara de vinos.,vinos~,DRINKS#STYLE_OPTIONS~,positive~,14~,19~
Local con decoración  clásica y marinera.,Local~,AMBIENCE#GENERAL~,positive~,0~,5~
Lástima que el tiempo no acompaño para disfrutar de su agradable terraza con vistas al mar,terraza~,AMBIENCE#GENERAL~,positive~,65~,72~
Volveremos sin duda,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Buen ambiente con vistas al puerto,  estupenda comida, los arroces muy ricos, el servicio atento y profesional.",NULL~comida~arroces~servicio~,AMBIENCE#GENERAL~FOOD#QUALITY~FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~positive~positive~,0~47~59~81~,0~53~66~89~
"Calidad y buen servicio, son los adjetivos ",NULL~servicio~,FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~,0~15~,0~23~
para describir a este ya clásico en Barcelona.,,,,,
Cena de pareja en restaurante especial para nosotros.,,,,,
"Preparación de los platos, pescado en los dos casos, correcta pero presentación dejaba mucho que desear.",pescado~pescado~,FOOD#QUALITY~SERVICE#GENERAL~,neutral~negative~,27~27~,34~34~
"Servicio tan atento que al final se hace pesado, urgencia por vaciar los platos de los entrantes compartidos queriendo continuamente servirnos.",Servicio~,SERVICE#GENERAL~,negative~,0~,8~
"11:00 de la noche cocineros empiezan a limpiar cocina; el olor a plancha, pescado y detergente invade la sala.",olor~,AMBIENCE#GENERAL~,negative~,58~,62~
"Postres nada atractivos, la misma carta de postres de los últimos 15 años.",Postres~carta de postres~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~,negative~negative~,0~34~,7~50~
"Una pena, no creo que volvamos",NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"Como siempre, servicio muy correcto, rápido y excelente comida.",servicio~comida~,SERVICE#GENERAL~FOOD#QUALITY~,positive~positive~,14~56~,22~62~
Comedor espacioso.,Comedor~,AMBIENCE#GENERAL~,positive~,0~,7~
Inmejorables vistas.,vistas~,AMBIENCE#GENERAL~,positive~,13~,19~
Servicio atento al cliente.,Servicio~,SERVICE#GENERAL~,positive~,0~,8~
Ambiente familiar.,Ambiente~,AMBIENCE#GENERAL~,positive~,0~,8~
Cocina inmejorable.,Cocina~,FOOD#QUALITY~,positive~,0~,6~
Notable en general.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Pescado y marisco muy fresco y sabroso.,Pescado~marisco~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,0~10~,7~17~
"La terraza por la noche, si el tiempo acompaña, genial (pedirla al hacer la reserva)",terraza~,AMBIENCE#GENERAL~,positive~,3~,10~
"Muy satisfactoria, recomedare este restaurante entre mis allegados.",NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"La comida es buena y el local agradable pero ""permitian fumar"" inconcebible en una zona que decian ""terraza"" y que estaba comunicada con el salon y con toldos bajados.",comida~local~,FOOD#QUALITY~AMBIENCE#GENERAL~,positive~negative~,3~24~,9~29~
"Que si me molestaba me cambiaban de mesa!!!!!, despues de tanto tiempo de aplicacion de la ley yo me tenia que cambiar!!!!!",,,,,
"A pesar de ser un restaurante de pescado y marisco, mi marido encontró buenísimo el filete a la pimienta verde que pidió.",filete a la pimienta verde~,FOOD#QUALITY~,positive~,84~,110~
El trato muy bueno.,trato~,SERVICE#GENERAL~,positive~,3~,8~
"Yo pedí una mesa bien situada y atendieron la petición, nos dieron una con muy buenas vistas.",vistas~,AMBIENCE#GENERAL~,positive~,86~,92~
Celebramos el cumpleaños de mi pareja y todo fue perfecto.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Buen servicio, con mucha paciencia y siempre presentes.",servicio~,SERVICE#GENERAL~,positive~,5~,13~
"Del menu 3 un buen 2ºplato, el primero, de pica-pica, un poco pobre.",2ºplato~primero~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~,positive~negative~,19~31~,26~38~
"Seleccioné el restaurante para celebrar mi cumpleaños y me encanto a mi y a todos, la única cosa es que la próxima vez pediremos un poco más alejados de la cocina pq hay mucho jaleo en esa zona.",NULL~jaleo~,RESTAURANT#GENERAL~AMBIENCE#GENERAL~,positive~negative~,0~176~,0~181~
"Me hubiera gustado en primera línea a la cristalera, pero cuando reservé me comentaron que no había sitio, otra vez será.",,,,,
En general todo muy bien y recomendable.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Tienen un servicio rápido y eficiente.,servicio~,SERVICE#GENERAL~,positive~,10~,18~
Buena calidad en los productos y un muy buen servicio recibido.,productos~servicio~,FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~,21~45~,30~53~
<->Nada negativo.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
<+>Excelente recepción y incorporación a la mesa.,recepción~,SERVICE#GENERAL~,positive~,13~,22~
<+>Rapidísima atención por parte del Maitre y de los camareros.,Maitre~camareros~,SERVICE#GENERAL~SERVICE#GENERAL~,positive~positive~,37~53~,43~62~
"<+>Sugerencias de entrantes y platos principales excelentes, claras y concisas.",Sugerencias~,SERVICE#GENERAL~,positive~,3~,14~
<+>Todo perfecto.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Hace años que lo conozco.,,,,,
"Excelente, como siempre.",NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Excelente, lo recomiendo.",NULL~,SERVICE#GENERAL~,positive~,0~,0~
"Algunos platos son excesivamente caros teniendo en cuenta la cantidad presentada, pero no nos ha sorprendido.",platos~,FOOD#PRICES~,negative~,8~,14~
Hoy hemos comido en el Barceloneta.,,,,,
"Tal y como dicen los foros y opinion, la calidad del producto es muy buena y la relación calidad precio (de la comida) aceptable.",producto~comida~,FOOD#QUALITY~FOOD#PRICES~,positive~positive~,53~111~,61~117~
El vino tiene un precio totalmente excesivo (3 veces el precio en la tienda.),vino~,DRINKS#PRICES~,negative~,3~,7~
"Respecto del servicio y del lugar indicar que aunque el servicio es bueno, este parece más de un restaurante de menú que no de un restaurnate de 70 euros por persona (deprisa, deprisa, deprisa).",servicio~,SERVICE#GENERAL~,neutral~,13~,21~
La distancia entre mesas es digna de un restaurante de Menú.,mesas~,AMBIENCE#GENERAL~,negative~,19~,24~
"En geenral está bien, pero si cuidasen esos pequeños detalles (sobre todo la distancia entre mesas) sería superior.",NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Perfecto... Como siempre ...,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Un buen lugar para comer buen marisco y pescado en un entorno privilegiado y en un local amplio, luminoso y agradable, aunque algo ruidoso (es muy grande).",marisco~pescado~entorno~local~,FOOD#QUALITY~FOOD#QUALITY~AMBIENCE#GENERAL~AMBIENCE#GENERAL~,positive~positive~positive~neutral~,30~40~54~83~,37~47~61~88~
Muy buen servicio y muy cómodo (te aparcan el coche).,servicio~,SERVICE#GENERAL~,positive~,9~,17~
"Fui, una vez más, con un amigo a comer al Restaurante Barceloneta.",,,,,
Nunca defrauda.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Productos de calidad óptima, elaborados magníficamente.",Productos~,FOOD#QUALITY~,positive~,0~,9~
"Siempre es igual de excelente, con un servicio impecable.",servicio~,SERVICE#GENERAL~,positive~,38~,46~
"Un Jefe de Sala que siempre recuerda y saluda a los cliente habituales, aunque hayan pasado meses desde la última vez que visitaron el restaurante.",Jefe de Sala~,SERVICE#GENERAL~,positive~,3~,15~
Un valor seguro.,Un valor seguro~,RESTAURANT#GENERAL~,positive~,0~,15~
"Un ""Blue chip"" de la restauración.","Un ""Blue chip"" de la restauración~",RESTAURANT#GENERAL~,positive~,0~,33~
"Es dificil decidir que es lo más destacable, el servicio, la comida...",servicio~comida~,SERVICE#GENERAL~FOOD#QUALITY~,positive~positive~,48~61~,56~67~
"Ambiente un poco cargado, servicio correcto, buena relación calidad/precio.",Ambiente~servicio~NULL~NULL~,AMBIENCE#GENERAL~SERVICE#GENERAL~FOOD#QUALITY~FOOD#PRICES~,negative~positive~positive~positive~,0~26~0~0~,8~34~0~0~
Es de los pocos sitios que aun quedan donde se paga en función de como se come.,sitios~,RESTAURANT#PRICES~,positive~,16~,22~
No es barato pero al menos la calidad esta de acorde con el precio.,NULL~NULL~,FOOD#QUALITY~FOOD#PRICES~,positive~negative~,0~0~,0~0~
Lo recomiendo.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Muy buen restaurante.,restaurante~,RESTAURANT#GENERAL~,positive~,9~,20~
Comida y vistas excepcionales.,Comida~vistas~,FOOD#QUALITY~AMBIENCE#GENERAL~,positive~positive~,0~9~,6~15~
Como siempre excelente.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Hemosido con la idea de tomar el Menú degustación de las Jornadas de la huerta y el cabrito y aunque nos han ofrecido la posibilidad de otras opciones, hemos tomado el que teníamos pensado, respecto al menú, nada que objetar, todo perfecto y de acuerdo a las expectativas, el servicio totalmente correcto y diligente sin caer en la pesadez, total una velada perfecta, como para repetir y recomendar. ",Menú degustación~servicio~NULL~,FOOD#QUALITY~SERVICE#GENERAL~RESTAURANT#GENERAL~,positive~positive~positive~,33~276~0~,49~284~0~
Fuimos a probar el menu del cava.,,,,,
"Ya conocemos el restaurante desde hace tiempo, asi que pensabamos que ibamos sobre seguro.",,,,,
"Lo unico que puedo decir es que la calidad de lo que comimos fue estupenda, pero nos sorprendio la cantidad, que era mas bien escasa. ",NULL~NULL~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~,positive~negative~,0~0~,0~0~
"Reservamos a través  de la pagina web y el menú no nos decepciono, elegimos el menú del cabritillo y lo que nos esperábamos, buena calidad y cantidad mas que aceptable.",menú del cabritillo~,FOOD#QUALITY~,positive~,79~,98~
Si pudiera ser un poco mas barato seria perfecto. ,NULL~,RESTAURANT#PRICES~,neutral~,0~,0~
"Espectacular, ya dos veces que vamos y me encanta ir a este restaurante.",restaurante~,RESTAURANT#GENERAL~,positive~,60~,71~
"El cabrito, genial.",cabrito~,FOOD#QUALITY~,positive~,3~,10~
"Da una pena no acabarse las patatas, que encima estaban muy buenas…  ",patatas~,FOOD#QUALITY~,positive~,28~,35~
"Del resto del menú, muy rico.",menú~,FOOD#QUALITY~,positive~,14~,18~
Merece la pena ir. ,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Buena comida, a un precio razonable y con un gran servicio.",comida~comida~servicio~,FOOD#QUALITY~FOOD#PRICES~SERVICE#GENERAL~,positive~neutral~positive~,6~6~50~,12~12~58~
El asado muy bueno. ,asado~,FOOD#QUALITY~,positive~,3~,8~
Ultimamente hemos ido en varias ocasiones a la Bodega de Chema.,,,,,
La especialidad del restaurante (cabrito con patatas) es espectacular.,cabrito con patatas~,FOOD#QUALITY~,positive~,33~,52~
Además es en el único sitio en el que se puede comer con garantías y gran calidad.,sitio~,FOOD#QUALITY~,positive~,22~,27~
"Raciones generosas y precios cerrados sin sorpresas, lo cual es muy raro actualmente.",Raciones~Raciones~,FOOD#STYLE_OPTIONS~FOOD#PRICES~,positive~positive~,0~0~,8~8~
"Es decir, relación calidad precio muy buena.Los entrantes excelentes (mi debilidad es el huevo pochado).",huevo pochado~NULL~NULL~,FOOD#QUALITY~FOOD#PRICES~FOOD#QUALITY~,positive~positive~positive~,89~0~0~,102~0~0~
No perderse el sorbete de mojito.,sorbete de mojito~,DRINKS#QUALITY~,positive~,15~,32~
Ya hemos repetido y volveremos a hacerlo. ,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Muy bien ,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Fuimos seis personas para una celebración familiar, era nuestra primera vez allí, pedimos el menú de las setas y nos gustó muchísimo, todo muy bien cocinado, cantidades razonables, unas combinaciones de sabores exquisitas, nos quedamos muy satisfechos y con ganas de volver otra vez.",menú de las setas~,FOOD#QUALITY~,positive~,93~,110~
"El servicio fue bien, rápido y sin problemas.",servicio~,SERVICE#GENERAL~,positive~,3~,11~
"Espero que sigan siempre con afán de superación y dando la mayor calidad posible, con precios razonables. ",NULL~NULL~NULL~,RESTAURANT#GENERAL~FOOD#QUALITY~RESTAURANT#PRICES~,positive~positive~positive~,0~0~0~,0~0~0~
"La cena nos ha gustado mucho, tanto el menú como la presentación y el servicio.",menú~servicio~,FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~,39~70~,43~78~
La carta de vinos y el cava también.,carta de vinos y el cava~,DRINKS#STYLE_OPTIONS~,positive~,3~,27~
Hemos estado muy a gusto.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
La relación calidad-precio muy bien.,NULL~NULL~,FOOD#PRICES~FOOD#QUALITY~,positive~positive~,0~0~,0~0~
Repetiremos.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
FELIZ AÑO ,,,,,
"Fabuloso comienzo de año con una comida estupenda y una estancia genial tanto por el ambiente como por el agradable trato recibido, como en anteriores veces, repetiremos.",comida~ambiente~trato~,FOOD#QUALITY~AMBIENCE#GENERAL~SERVICE#GENERAL~,positive~positive~positive~,33~85~116~,39~93~121~
Feliz Año. ,,,,,
La comida la verdad muy buena pero la oferta q sale aqui luego no es la mismo de alli me salio  5€ mas caro por pers el menu.por lo demas bastante bien ,comida~oferta~,FOOD#QUALITY~FOOD#PRICES~,positive~negative~,3~38~,9~44~
Hola Ursula.,,,,,
"No te salió más caro, lo que ocurrió es que comisteis el menú del cabrito de 32 euros, no el menú de grupos de 27 que reservaste (32-27=5 euros).",,,,,
"El motivo es que fuisteis dos personas a tomar el menú de grupos y eso no es posible, para dos personas está disponible el de 32 y el de 36, y os sirvieron y disfrutásteis el de 32, y me alegro mucho que os gustara, eso es lo que pasó, lo importante en cualquier caso es que salierais contentos.",,,,,
Un saludo. ,,,,,
